company_name,categories,main_category
Portão 3,"Financial Services, Lending and Investments, Payments, Travel and Tourism",Finanzas
Onboard (Onboard.io),"Other, Software",Software y Servicios B2B
Abacum,"Financial Services, Information Technology, Software",Finanzas
Notabene,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",Finanzas
MedPiper (YC),"Financial Services, Health Care, Internet Services",Finanzas
Selia,"Health Care, Mobile",Salud
Pibit,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",Finanzas
Fieldguide,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Information Technology, Privacy and Security, Professional Services, Science and Engineering, Software",Finanzas
Parrot Software,"Food and Beverage, Other, Software",Software y Servicios B2B
Cohere,"Information Technology, Other, Software",Software y Servicios B2B
Jam.gg,"Gaming, Information Technology, Internet Services",Software y Servicios B2B
Lightdash,"Data and Analytics, Design, Information Technology, Software",Software y Servicios B2B
FitHub,"Administrative Services, Commerce and Shopping, Food and Beverage, Health Care, Sports",Salud
Blink Last Mile,"Administrative Services, Commerce and Shopping, Transportation",Consumo
MeetAnyway,"Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Other, Software",Software y Servicios B2B
Covie,"Financial Services, Software",Finanzas
Oico,"Commerce and Shopping, Real Estate",Bienes Raíces y Construcción
Breadcrumbs.io,"Data and Analytics, Sales and Marketing, Software",Software y Servicios B2B
Simplify,"Community and Lifestyle, Professional Services, Software",Software y Servicios B2B
Lendtable,"Financial Services, Lending and Investments, Payments",Finanzas
Jiga,"Manufacturing, Other, Software, Transportation",Industria
Albiware,"Information Technology, Internet Services, Software",Software y Servicios B2B
Nano Technologies,"Financial Services, Software",Finanzas
Faction,"Hardware, Science and Engineering, Software, Transportation",Software y Servicios B2B
Fetii,"Apps, Mobile, Software, Transportation",Software y Servicios B2B
Seam,"Internet Services, Software",Software y Servicios B2B
Enable Us,"Information Technology, Other, Sales and Marketing, Software",Software y Servicios B2B
Trove,"Community and Lifestyle, Software",Software y Servicios B2B
Happl,"Community and Lifestyle, Health Care, Other",Salud
Segments.ai,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
gonddo,"Commerce and Shopping, Other",Consumo
Devyce,"Apps, Hardware, Other, Software",Software y Servicios B2B
Hotplate,"Food and Beverage, Internet Services, Software",Software y Servicios B2B
arketa,"Health Care, Software, Sports",Software y Servicios B2B
TYBR Health,Health Care,Salud
Chatpay,"Consumer Electronics, Hardware, Software",Software y Servicios B2B
Valienta,"Commerce and Shopping, Financial Services, Hardware, Internet Services, Payments, Software",Finanzas
DolarApp,"Apps, Financial Services, Lending and Investments, Software",Finanzas
Decentro,"Financial Services, Lending and Investments, Payments, Software",Finanzas
Palla,"Apps, Financial Services, Mobile, Payments, Software",Finanzas
Airbyte,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",Software y Servicios B2B
Taktile,"Financial Services, Software",Finanzas
Slash,"Financial Services, Lending and Investments, Payments",Finanzas
Vitable Health,"Financial Services, Health Care",Finanzas
Axle Health,Health Care,Salud
Raycast,"Apps, Information Technology, Software",Software y Servicios B2B
Atomic,"Financial Services, Other",Finanzas
Osmind,Health Care,Salud
Aleph,"Financial Services, Information Technology, Internet Services, Software",Finanzas
Alinea,"Financial Services, Lending and Investments",Finanzas
Toku,"Financial Services, Information Technology, Other, Software",Finanzas
LemFi,"Financial Services, Lending and Investments",Finanzas
Tavus,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video",Software y Servicios B2B
Darrow,"Data and Analytics, Information Technology, Professional Services, Software",Software y Servicios B2B
Humanly.io,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",Software y Servicios B2B
Blue Onion Labs,"Financial Services, Payments, Professional Services, Software",Finanzas
MarqVision (Marq AI),"Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software",Software y Servicios B2B
Fathom,"Apps, Media and Entertainment, Messaging and Telecommunications, Software, Video",Software y Servicios B2B
Riot,"Education, Information Technology, Privacy and Security, Software",Educación
Optery,"Information Technology, Privacy and Security, Software",Software y Servicios B2B
Fractional,"Information Technology, Real Estate",Bienes Raíces y Construcción
Cocoon_1,"Administrative Services, Financial Services, Health Care, Professional Services, Software",Finanzas
Recall.ai,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Science and Engineering, Software",Software y Servicios B2B
AOA,"Biotechnology, Health Care, Science and Engineering",Salud
Topline Pro,"Apps, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Science and Engineering, Software",Software y Servicios B2B
Vendease,"Apps, Commerce and Shopping, Food and Beverage, Software",Software y Servicios B2B
Albedo,"Data and Analytics, Manufacturing, Navigation and Mapping, Science and Engineering",Industria
Wasp,"Information Technology, Software",Software y Servicios B2B
SafeBase,"Information Technology, Privacy and Security, Sales and Marketing, Software",Software y Servicios B2B
Draftwise,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",Software y Servicios B2B
Mayan,"Advertising, Commerce and Shopping, Data and Analytics, Sales and Marketing, Software",Software y Servicios B2B
Spline,"Artificial Intelligence (AI), Data and Analytics, Design, Hardware, Science and Engineering, Software",Software y Servicios B2B
Zuddl,"Events, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software",Software y Servicios B2B
Verifiable,"Health Care, Other, Software",Software y Servicios B2B
Command AI,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Accord,"Sales and Marketing, Software",Software y Servicios B2B
Junction_1,"Health Care, Software",Software y Servicios B2B
Humanloop,"Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software",Software y Servicios B2B
Manara,"Community and Lifestyle, Education, Professional Services",Educación
Enode,"Information Technology, Software",Software y Servicios B2B
Glimpse,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Information Technology, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
voize,"Information Technology, Internet Services, Messaging and Telecommunications, Software",Software y Servicios B2B
Highlight,Software,Software y Servicios B2B
Authologic,"Information Technology, Privacy and Security, Software",Software y Servicios B2B
Bloom Community,Community and Lifestyle,No Especificado
Signadot,"Information Technology, Science and Engineering, Software",Software y Servicios B2B
Statiq,"Energy, Transportation",No Especificado
Navattic,"Other, Sales and Marketing, Software",Software y Servicios B2B
Haven_2,"Financial Services, Real Estate",Bienes Raíces y Construcción
BotBuilt,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",Software y Servicios B2B
Lion Pose,"Community and Lifestyle, Consumer Goods",Consumo
Humaans,"Administrative Services, Internet Services, Other, Software",Software y Servicios B2B
Pine Park Health,Health Care,Salud
Therify,"Administrative Services, Health Care",Salud
Ramani,"Information Technology, Sales and Marketing, Software",Software y Servicios B2B
Jemi,"Commerce and Shopping, Internet Services, Media and Entertainment, Sales and Marketing",Consumo
CoreCare,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",Software y Servicios B2B
Great Question,"Design, Information Technology",Software y Servicios B2B
Emobi,"Artificial Intelligence (AI), Data and Analytics, Energy, Science and Engineering, Software, Sustainability, Transportation",Software y Servicios B2B
Malga,"Financial Services, Payments, Software",Finanzas
Inflow,"Health Care, Mobile",Salud
Mono_2,"Data and Analytics, Financial Services, Payments",Finanzas
Promoted.ai,"Advertising, Commerce and Shopping, Sales and Marketing",Consumo
Fintoc,"Apps, Financial Services, Lending and Investments, Mobile, Payments, Software",Finanzas
Pillar,"Commerce and Shopping, Internet Services, Media and Entertainment",Consumo
Neodocs,"Health Care, Software",Software y Servicios B2B
Biodock,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Weav,"Financial Services, Information Technology, Software",Finanzas
HENRY,"Data and Analytics, Education, Software",Educación
Hubla,"Design, Financial Services, Other",Finanzas
Finmark,"Financial Services, Information Technology, Software",Finanzas
Avenue,Software,Software y Servicios B2B
Basedash,"Data and Analytics, Information Technology, Software",Software y Servicios B2B
Morada Uno,Real Estate,Bienes Raíces y Construcción
Aqua,Financial Services,Finanzas
Rebill,"Commerce and Shopping, Financial Services, Other, Payments, Software",Finanzas
Uiflow,"Other, Software",Software y Servicios B2B
Hyper,"Apps, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Software",Software y Servicios B2B
Union54,"Financial Services, Payments",Finanzas
Amenli,Financial Services,Finanzas
StartPlaying,"Community and Lifestyle, Gaming, Information Technology, Media and Entertainment",Software y Servicios B2B
DeepSim,"Consumer Electronics, Hardware, Manufacturing, Science and Engineering, Software",Industria
Aquarium,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
SPRX Technologies,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
