company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,linkedin_employees,linkedin_followers,facebook,facebook_followers,num_female_founders,num_male_founders,has_linkedin,has_facebook,has_twitter,twitter_followers,category,company_age
Clara Labs,https://www.crunchbase.com/organization/clara-labs,9920000.0,10,7000000.0,0,2014-02-19,0,0,15,active,4.0,c_00011_00050,11420000.0,4,series_a,2017-07-19,7000000.0,2.0,https://www.linkedin.com/company/clara-labs/,,,https://www.facebook.com/ClaraLabsInc/,,0,2,1,1,1,0,Software y Servicios B2B,11
Instabug,https://www.crunchbase.com/organization/instabug,53120000.0,55,46000000.0,0,2014-02-01,0,0,16,active,3.0,c_00251_00500,53120000.0,6,series_b,2022-05-17,46000000.0,2.0,https://www.linkedin.com/company/3047747,,,https://www.facebook.com/pg/Instabug,,0,2,1,1,1,0,Software y Servicios B2B,11
Flip,https://www.crunchbase.com/organization/flip-2,300000.0,21,300000.0,0,2014-02-01,6,0,5,active,1.0,c_00011_00050,300000.0,4,seed,2017-08-05,300000.0,1.0,,0,0,https://www.facebook.com/justflipit,,0,1,0,1,1,3,Software y Servicios B2B,11
Perlara,https://www.crunchbase.com/organization/perlstein-lab,11763002.0,6,4143002.0,0,2014-02-01,3,3,5,active,1.0,c_00001_00010,11763002.0,6,series_a,2017-08-18,4143002.0,2.0,http://www.linkedin.com/company/perlstein-lab,,,https://www.facebook.com/PerlaraPBC,,0,2,1,1,1,0,Salud,11
AdvantageClub.ai,https://www.crunchbase.com/organization/advantage-club,10692813.0,21,4000000.0,0,2014-01-01,0,0,32,active,5.0,c_00101_00250,10692813.0,6,seed,2024-12-02,4000000.0,2.0,https://www.linkedin.com/company/work-advantage,,,https://www.facebook.com/advantageclubindia,,0,2,1,1,1,301,Software y Servicios B2B,11
Universe,https://www.crunchbase.com/organization/universe-2,47320000.0,5,30000000.0,0,2014-01-01,0,0,21,active,6.0,c_00101_00250,47320000.0,6,series_b,2021-12-06,30000000.0,1.0,https://www.linkedin.com/company/universe-,,,https://www.facebook.com/onuniverseapp,,0,1,1,1,1,0,Software y Servicios B2B,11
Plate IQ,https://www.crunchbase.com/organization/plate-iq,164500000.0,26,160000000.0,0,2014-01-01,1,0,9,active,2.0,c_00101_00250,164500000.0,3,series_b,2021-11-04,160000000.0,2.0,https://www.linkedin.com/company/plateiq,,,https://www.facebook.com/plateiq,,0,2,1,1,0,0,Finanzas,11
ReadMe,https://www.crunchbase.com/organization/readme-io,10120000.0,10,9000000.0,0,2014-01-01,1,0,10,active,1.0,c_00051_00100,10120000.0,6,series_a,2019-08-28,9000000.0,2.0,https://www.linkedin.com/company/readme-io,,,https://www.facebook.com/readmeio,,0,2,1,1,1,0,Software y Servicios B2B,11
TrueClaim,https://www.crunchbase.com/organization/trueclaim-ff70,2100000.0,3,2100000.0,0,2014-01-01,0,0,8,active,1.0,c_00001_00010,2100000.0,1,pre_seed,2024-02-27,2100000.0,2.0,https://www.linkedin.com/company/trytrueclaim,,,,0,1,1,1,0,0,0,Finanzas,11
Reach,https://www.crunchbase.com/organization/reach-labs-f7b1,39120000.0,4,30000000.0,0,2014-01-01,2,28,9,active,2.0,c_00011_00050,39120000.0,3,series_b,2022-12-02,30000000.0,1.0,https://www.linkedin.com/company/reach-power,,,,0,0,1,1,0,1,53,Software y Servicios B2B,11
Garten,https://www.crunchbase.com/organization/garten,70000000.0,2,50000000.0,0,2014-01-01,3,0,17,active,1.0,c_00251_00500,70000000.0,3,series_a,2019-05-01,50000000.0,1.0,https://www.linkedin.com/company/garten/,,,https://www.facebook.com/getgarten,,0,1,1,1,1,0,Software y Servicios B2B,11
iMicrobes,https://www.crunchbase.com/organization/industrial-microbes,10120000.0,19,10000000.0,0,2014-01-01,0,10,14,active,3.0,c_00011_00050,10299999.0,5,seed,2024-11-19,10000000.0,3.0,https://www.linkedin.com/company/3693772,,,,0,1,2,1,0,1,569,Salud,11
Pachyderm,https://www.crunchbase.com/organization/pachyderm,28120000.0,11,16000000.0,0,2014-01-01,4,0,15,active,2.0,c_00051_00100,28120000.0,4,series_b,2020-08-19,16000000.0,2.0,https://www.linkedin.com/company/pachyderm-inc-,,,https://www.facebook.com/pachydermIO,,0,2,1,1,1,2434,Software y Servicios B2B,11
SimpleCitizen,https://www.crunchbase.com/organization/simplecitizen,6500000.0,9,5800000.0,0,2014-01-01,0,0,13,active,3.0,c_00051_00100,6500000.0,5,seed,2019-11-14,5800000.0,3.0,https://www.linkedin.com/company/simplecitizen,,,https://www.facebook.com/simplecitizenus,,1,2,1,1,1,0,Software y Servicios B2B,11
Porter,https://www.crunchbase.com/organization/porter-0eee,1475000.0,0,1350000.0,0,2014-01-01,0,0,3,active,1.0,c_00001_00010,1475000.0,3,seed,2021-07-30,1350000.0,3.0,https://www.linkedin.com/company/getporter/,,,,0,0,3,1,0,0,0,Software y Servicios B2B,11
Entocycle,https://www.crunchbase.com/organization/entocycle,14500000.0,35,5000000.0,0,2014-01-01,0,3,18,active,1.0,c_00011_00050,16020000.0,6,series_a,2023-01-23,5000000.0,1.0,https://www.linkedin.com/company/entocycle/,,,https://www.facebook.com/entocycle,,0,1,1,1,1,0,Salud,11
AgendaPro,https://www.crunchbase.com/organization/agendapro,6475000.0,4,3700000.0,0,2014-01-01,0,0,11,active,3.0,c_00101_00250,7825000.0,9,series_a,2022-01-18,3700000.0,4.0,https://www.linkedin.com/company/agendapro,,,https://www.facebook.com/agendapro?ref=br_tf,,0,4,1,1,0,0,Software y Servicios B2B,11
Kenota Health,https://www.crunchbase.com/organization/exvivo-labs,9000000.0,11,9000000.0,0,2014-01-01,1,5,14,active,1.0,c_00011_00050,9053491.0,6,series_a,2020-12-07,9000000.0,2.0,https://www.linkedin.com/company/kenotahealth/,,,https://www.facebook.com/KenotaHealth/,,0,2,1,1,1,398,Salud,11
Pathmind,https://www.crunchbase.com/organization/pathmind,14820000.0,38,11500000.0,0,2014-01-01,2,0,22,active,3.0,c_00011_00050,17820000.0,5,series_a,2019-03-20,11500000.0,1.0,https://www.linkedin.com/company/37560379/,,,https://www.facebook.com/pathmind/,,0,1,1,1,0,0,Industria,11
Koko,https://www.crunchbase.com/organization/koko-3,3000000.0,13,500000.0,0,2014-01-01,0,0,4,active,3.0,c_00001_00010,3000000.0,3,pre_seed,2022-03-29,500000.0,3.0,https://www.linkedin.com/company/kokoai/,,,https://www.facebook.com/kokocares,,0,3,1,1,1,0,Software y Servicios B2B,11
Bus.com,https://www.crunchbase.com/organization/busdotcom,20980662.0,9,19600000.0,0,2014-01-01,0,0,13,active,5.0,c_00101_00250,20980662.0,5,series_b,2019-06-27,19600000.0,2.0,https://ca.linkedin.com/company/buscom,,,https://www.facebook.com/buscomhq/,,0,2,1,1,1,683,Software y Servicios B2B,11
Tenjin,https://www.crunchbase.com/organization/tenjin,2500000.0,22,2500000.0,0,2014-01-01,0,0,6,active,2.0,c_00011_00050,2500000.0,2,seed,2016-06-02,2500000.0,2.0,https://www.linkedin.com/company/tenjin,,,https://www.facebook.com/tenjinio/,,0,2,1,1,1,583,Software y Servicios B2B,11
Skymind,https://www.crunchbase.com/organization/skymind,14500000.0,0,11500000.0,0,2014-01-01,0,0,14,active,1.0,c_00251_00500,14500000.0,3,series_a,2019-03-21,11500000.0,2.0,https://www.linkedin.com/company/skymindinc/,,,https://www.facebook.com/Skymind-106964190806104/,,0,2,1,1,1,0,Software y Servicios B2B,11
LiftIgniter,https://www.crunchbase.com/organization/liftigniter,8370000.0,4,6400000.0,0,2014-01-01,0,0,18,active,1.0,c_00011_00050,8370000.0,4,series_a,2017-08-17,6400000.0,2.0,https://www.linkedin.com/company/liftigniter,,,https://www.facebook.com/liftigniter/,,0,2,1,1,1,295,Software y Servicios B2B,11
MineralSoft,https://www.crunchbase.com/organization/mineralsoft,9157313.0,6,4000000.0,0,2014-01-01,1,0,7,active,2.0,c_00011_00050,9157313.0,4,series_a,2018-02-07,4000000.0,2.0,https://www.linkedin.com/company/mineralsoft,,,https://www.facebook.com/mineralsoft,,0,2,1,1,1,129,Software y Servicios B2B,11
UpLabs,https://www.crunchbase.com/organization/materialup,120000.0,5,120000.0,0,2014-01-01,0,0,3,active,1.0,c_00051_00100,120000.0,1,seed,2016-03-22,120000.0,2.0,https://www.linkedin.com/company/officialuplabs,,,http://www.facebook.com/materialup,,1,1,1,1,0,0,Software y Servicios B2B,11
ExceptionALLY,https://www.crunchbase.com/organization/exceptionally,120000.0,1,120000.0,0,2014-01-01,0,0,2,active,1.0,c_00001_00010,120000.0,2,seed,2018-08-20,120000.0,3.0,https://www.linkedin.com/company/exceptionally/,,,https://www.facebook.com/Growexceptionally,,1,2,1,1,1,468,Educación,11
Paribus,https://www.crunchbase.com/organization/paribus,2220000.0,28,2100000.0,0,2014-01-01,0,0,12,active,1.0,c_00051_00100,2220000.0,2,seed,2015-10-07,2100000.0,2.0,https://www.linkedin.com/company/paribus-co-,,,https://www.facebook.com/paribusco,,0,2,1,1,1,4,Software y Servicios B2B,11
Paid,https://www.crunchbase.com/organization/paid,2920000.0,12,1400000.0,0,2014-01-01,0,0,4,active,1.0,c_00001_00010,2920000.0,3,seed,2015-10-30,1400000.0,2.0,https://www.linkedin.com/company/paid/,,,https://www.facebook.com/paidlabs,,0,2,1,1,1,9,Finanzas,11
STYLEBEE,https://www.crunchbase.com/organization/stylebee,120000.0,1,120000.0,0,2014-01-01,0,0,3,active,1.0,c_00011_00050,120000.0,1,pre_seed,2015-08-18,120000.0,1.0,https://www.linkedin.com/company/stylebee,,,http://www.facebook.com/StyleBeeBeauty,,1,0,1,1,1,353,Consumo,11
Lynks,https://www.crunchbase.com/organization/lynks,240000.0,1,120000.0,0,2014-01-01,0,0,3,active,1.0,c_00051_00100,240000.0,2,pre_seed,2017-03-02,120000.0,2.0,https://www.linkedin.com/company/10496868/,,,http://www.facebook.com/LynksEgypt,,0,2,1,1,1,0,Consumo,11
LendEDU,https://www.crunchbase.com/organization/shoptutors,140000.0,37,120000.0,0,2014-01-01,1,0,2,active,1.0,c_00001_00010,140000.0,2,seed,2016-03-22,120000.0,2.0,https://www.linkedin.com/company/lendedu/,,,https://www.facebook.com/lendedu,,0,2,1,1,1,0,Bienes Raíces y Construcción,11
Covetly,https://www.crunchbase.com/organization/covetly,120000.0,3,120000.0,0,2014-01-01,0,0,3,active,1.0,c_00001_00010,120000.0,1,pre_seed,2017-08-21,120000.0,4.0,https://www.linkedin.com/company-beta/10011493/,,,https://www.facebook.com/pg/covetly,,0,4,1,1,1,0,Software y Servicios B2B,11
Suiteness,https://www.crunchbase.com/organization/suiteness,6000000.0,14,5000000.0,0,2014-01-01,1,0,21,active,3.0,c_00011_00050,6000000.0,3,series_a,2016-12-14,5000000.0,3.0,http://www.linkedin.com/company/suiteness,,,http://www.facebook.com/pages/Suiteness/351617984848677,,0,3,1,1,1,0,No Especificado,11
Placenote,https://www.crunchbase.com/organization/vertical-2,1500000.0,9,1000000.0,0,2014-01-01,0,0,8,active,1.0,c_00001_00010,1522211.0,5,seed,2015-03-25,1000000.0,3.0,https://www.linkedin.com/company/placenotesdk,,,https://www.facebook.com/placenote,,0,3,1,1,0,0,Software y Servicios B2B,11
Lully,https://www.crunchbase.com/organization/lully,2100000.0,4,2100000.0,0,2014-01-01,1,0,3,active,1.0,c_00001_00010,2100000.0,3,seed,2015-06-01,2100000.0,2.0,https://www.linkedin.com/company/3838757,,,https://www.facebook.com/lullysleep,,0,2,1,1,1,379,Salud,11
